media_name,title,content,publish_date
Xnnews,“香城泉都”亮相武汉都市圈花展 咸宁展区人气火爆,"咸宁网讯 记者黄兰芬、通讯员万婷、王俊报道：4月29日，2026武汉都市圈花展在武汉沙湖公园启幕。开展首日，位于沙湖公园C区、以“桂香竹影、泉润咸宁”为主题的咸宁展区人气火爆，吸引大批游客驻足拍照，并荣获本届花展景观效果奖。

据了解，市城管执法委自2月起便开始精心筹备咸宁展区，深度挖掘咸宁“桂花、楠竹、温泉”三大城市意象。走进展区，蓝色碎石拟作温泉水脉，蜿蜒流淌；竹编屏风疏密有致，阳光透过缝隙洒下；桂花等40多种花卉高矮错落、铺陈其间……整个展区如同一幅立体画卷，美轮美奂，可观、可憩、可拍、可赏。

咸宁展区尤为引人注目的，是一组名为《蝶舞花田》的非遗竹编作品，翩然飞入花间。这件来自咸安大幕乡、由美院学子与村民共创的作品，曾登上央视，以竹为蝶，讲述着“物我共生”的乡土故事。

咸宁参加此次花展，不仅是一次城市形象的集中展示，更意在借助武汉都市圈协同发展平台，以花为媒，推动咸宁“香城泉都”品牌走出去，促进文旅融合与产业交流。

据悉，2026武汉都市圈花展现已免费向公众开放，持续至5月5日，欢迎咸宁市民前去参观。",
Xnnews,周锋主持召开市委理论学习中心组集体学习会议,"咸宁网讯 记者姜明助报道：4月30日上午，市委书记周锋主持召开市委理论学习中心组集体学习会议，深入学习贯彻习近平总书记关于树立和践行正确政绩观的重要论述，围绕“立党为公”开展专题研讨，推动学习教育走深走实。他强调，要深刻把握“立党为公”的核心要义、实践要求和实现路径，更加坚决有力地贯彻落实党中央决策部署和省委工作要求，以实干实绩推动各项工作落地见效。

市委副书记、市长杨军，市人大常委会党组书记、主任朱庆刚，市政协党组书记、主席梁细林出席会议。

会上，杨军领学《习近平关于树立和践行正确政绩观论述摘编》有关“立党为公”专题论述节选；张廷领学树立和践行正确政绩观反面典型案例通报；石玉华、张金安、王刚围绕“立党为公”专题和通报指出的问题，结合工作实际依次作交流发言；其他常委同志作书面发言。

周锋在主持讲话时要求，要深刻把握“立党为公”的核心要义，坚持做到“三个第一”。坚持党的原则第一。始终站稳政治立场，自觉向党中央看齐、向总书记看齐，确保在重大原则问题上头脑清醒、立场坚定，以实际行动坚定拥护“两个确立”、坚决做到“两个维护”。坚持党的事业第一。时刻牢记自己第一身份是共产党员，第一职责是为",
Xnnews,咸宁市领导到咸安区调研时要求强基固本增效能 党建引领促发展,"咸宁网讯 记者谭宏宇报道：4月28日下午，市委常委、市委组织部部长张金安到咸安区调研基层组织建设工作，督导基层党组织树立和践行正确政绩观学习教育开展情况。

在永安街道同心路社区心愿小区、文笔路社区畔山林语小区，张金安边走边看，详细了解小区治理和城市文明创建进展。她指出，社区要以建设“五好”党支部为抓手，聚焦老旧小区停车难、物业服务、矛盾纠纷化解等治理痛点，切实在强基固本上持续用力，不断提升基层治理精细化水平。

在官埠桥镇张公庙村、紫潭村和雨坛垴村金收成蔬菜育苗基地，张金安与村党组织书记深入交流，细致询问村“两委”班子运行情况和抓党建促乡村振兴工作成效。她要求，要深入发动群众参与，广泛凝聚群众智慧，在作用发挥上持续用力，着力推动党建引领高质量发展、乡村全面振兴和基层治理提质增效。

张金安强调，要着力加强村（社区）班子队伍建设，抓好后备人才储备和梯次培养，确保村（社区）“两委”换届平稳有序推进，以过硬班子建设推动形成发展新气象。要整合协调各方力量，把工作重心放在解决实际问题、提升治理效能上，持续激发基层党组织活力，推动基层党建工作全面提升，为全市经济社会高质量发展提供坚强组织保证。",
Xnnews,张廷在崇阳调研时强调 做强产业根基 厚植生态优势,"咸宁网讯 记者丁伟报道：4月29日，市委常委、副市长、宣传部部长张廷率队到崇阳县调研生物医药企业发展暨林长制工作落实情况，落实学习教育相关部署要求。

在稳健医疗、中健医疗等重点生物医药企业，张廷与企业负责人深入交流，详细询问生产经营、技术研发、人才引育、市场拓展等情况，实地察看创新产品展示。他指出，崇阳县生物医药产业基础扎实、潜力巨大，要坚持“眼前与长远并重、存量与增量齐抓”，持续巩固提升产业竞争力。各级职能部门要强化主动服务意识，践行无事不扰、有求必应政务服务理念，建立常态化走访帮扶机制，精准对接企业需求、破解发展堵点，以优质服务赋能企业高质量发展。企业要强化创新主体地位，加大研发投入，以高品质产品抢占国内外市场；要把握行业发展趋势，抢抓“出海”机遇，拓展全球市场空间，为全市生物医药产业集群发展贡献力量。

在青山森旺油茶基地，张廷实地察看油茶生长态势，详细了解种植规模、产量效益、精深加工及林区防火等情况。他强调，要全面压实林长制责任，构建“党政同责、属地负责、分级负责、部门协同”的管护体系，加强森林资源动态监测，从严从实抓好森林防火、林地保护等工作。要严守耕地和林地红线，坚持生态",
Xyshjj,（广告）经济日报印刷厂简介,"（广告）经济日报印刷厂简介

经济日报印刷厂始建于1980年10月，成立于1987年1月，是经济日报社社属全资企业，注册资金3600万元，位于北京市西城区白纸坊东街2号（经济日报社院内）。

1985年，作为国务院重点技改单位，参与“748”电子排版工程，于1987年5月，完成激光电子计算机照排系统技术改造项目，印刷出全球第一张计算机屏幕组版、整版输出的中文报纸，彻底告别“铅与火”的排版方式，1991年7月国务院重大技术装备领导小组授予印刷厂国家重大技术装备成果奖。

优越的地理位置和先进的印刷设备是我们为客户提供服务的基础和保障，严格的管理和优质全面的服务是我们企业生产经营的宗旨。让客户满意是我们的最终目标。

印刷厂在技术进步、印刷设备更新、邮发时效等方面一直走在行业前列。生产设备具备行业先进水平，有畅通的卫星、网络传版接收设施，现代化的印前文合畅流出版系统、CTP直接制版设备及大中型卷筒新闻纸印刷设备。其中曼罗兰UNISET80高速卷筒新闻纸印刷机是目前国际上先进的自动化印刷设备，印刷速度达到8万份对开报纸／小时，彩色报纸的印刷能力达到了60万对开张／每小时。印厂与北京市报刊发行",
Xyshjj,两地联动 万秀区·封开县2026年全民阅读系列活动启动,"两地联动 万秀区·封开县2026年全民阅读系列活动启动

4月22日，“书香润万秀·粤桂共护苗·阅读向未来”2026年全民阅读系列活动启动仪式在广西梧州市民主路小学正式启动。活动以代表领读、赠送书籍、文艺展演多元融合的形式，厚植全民阅读、终身学习的浓厚氛围，正式拉开了2026年全民阅读系列活动的序幕。

本次活动由广西梧州市万秀区委宣传部、广东封开县委宣传部联合主办，万秀区教育局、封开县教育局、梧州市民主路小学等单位协同承办。粤桂两地领导嘉宾、师生及家长代表齐聚一堂，以跨区域文化联动，激发全民阅读热情。

粤桂共建赠书仪式（陈松泓 摄）

启动仪式现场，粤桂两地互赠精品图书与“绿书签”宣传资料，通过图书互赠，落实跨区域文化共建、资源共享的协作理念。随后的文艺展演精彩纷呈，亲子阅读分享温情真挚，诠释阅读的美好与温暖；经典朗诵《春》声情并茂，带领现场观众感受春天的无限生命力；粤桂两地学生开展云端共读共享活动，齐声诵读《少年中国说（节选）》、齐唱歌曲《读书郎》，声音回荡校园，尽显少年意气。

梧州市民主路小学学生陈沛说：“我非常喜欢读四大名著中的《三国演义》和《西游记》，当我读到一些好笑的地",
Xyshjj,县域经济网·中国县域经济报,"记者观察 | 让民俗之花在新时代绽放

春风送暖，文脉飘香。在湖北省阳新县富池镇，延续近千年的富池“三月三”庙会暨长江民俗文化活动如期启幕，阵阵锣鼓铿锵奏响，声声吆喝此起彼伏，人流涌动、烟火升腾。富池“三月三”庙会于2011年入选省级非物质文化遗产代表性项目名录，在历经岁月洗礼与时代淬炼之后，依旧保持着旺盛的生命力。从庄重古朴的民俗仪式，到精彩纷呈的非遗展演，从烟火氤氲的特色市集，到万众欢腾的互动体验，富池“三月三”庙会以坚守为根、以创新为翼，让千年民俗在新时代活起来、传下去、火出圈，书写出长江文化与地方文脉交融共生的生动篇章。

富池“三月三”庙会之所以能跨越千年而不衰，核心在于其始终坚守着文化内核与精神本源。据史料记载，这一庙会最初为祭祀三国名将甘宁而立，承载着当地百姓对忠义精神的敬仰、对美好生活的祈愿，是长江文化在鄂东南地区极具代表性的民俗符号。千百年来，庙会习俗口口相传、代代延续，没有在时光流逝中消散，反而在一代代人的守护中愈发厚重。近年来，富池镇持续加大文化保护力度，修缮甘宁公园步道，整治周边环境，完善民俗活动场地，让历史遗迹与民俗文化相映成趣，为传统庙会的传承提供了坚实的空",
Xyshjj,县域经济网·中国县域经济报,"丰碑铸忠魂 薪火传永续

东北人民革命军第一军梨树甸子战斗遗址纪念碑正式落成

青山埋忠骨，浩气贯长空。4月30日是杨靖宇将军亲自指挥东北人民革命军第一军取得梨树甸子战斗胜利90周年纪念日。4月30日上午，东北人民革命军第一军梨树甸子战斗遗址纪念碑落成仪式在辽宁省凤城市爱阳镇东新村梨树甸子举行。

凤城市社会各界齐聚红色热土，铭记峥嵘历史，缅怀革命先烈，弘扬东北抗联精神，赓续红色血脉。辽宁广电集团党委常委、辽宁广播电视台副台长李显鹏，辽宁省文化和旅游厅革命文物处处长刘铁峰，中共辽宁省委党校党史教研部主任李波，凤城市人大常委会主任、市委副书记李永国，市政协主席陈志华，市委常委、宣传部长肖丽芹，市政府副市长潘晓宇，抗日民族英雄杨靖宇将军之孙马继志夫妇出席仪式。

活动现场（杜伟 摄）

青山静默，丰碑矗立。中共辽宁省委党校党史教研部主任李波现场解读了梨树甸子战斗的历史背景、战斗历程，带领大家重温了浴血抗争的峥嵘岁月，深刻阐释了东北抗联精神的丰富内涵与时代意义。

在庄重肃穆的氛围中，凤城市人大常委会主任、市委副书记李永国与杨靖宇将军后人马继志共同为纪念碑揭幕。纪念碑巍然矗立，镌刻着抗联将士",
Xyshjj,（广告）山水太谷 古韵新城,"（广告）山水太谷 古韵新城

1.近年来，太谷区统筹古城保护与新城建设，面貌蝶变升级。老旧小区、背街小巷完成改造，口袋公园与绿地增多，基础设施完善，古城风貌延续、新城功能提升，市容整洁，宜居度与群众幸福感显著增强。



2.太谷鼓楼又名大观楼，始建于明代，坐落古城中心。十字通衢，重檐楼阁，造型古朴雄伟，是太谷古城标志性古建筑，承载百年晋商历史文脉。



3.太谷白塔（无边寺白塔），北宋元祐五年（1090年）建，为八角七层楼阁式砖塔。通高43.6米，外涂白垩，千年洁白。2006年列入全国重点文保单位，是太谷地标。



4.太谷三多堂博物馆（曹家大院），位于山西太谷北洸村，为晋商巨富曹氏宅院，取意多福、多寿、多子。建筑呈寿字形布局，风格独特，1995年正式开放，2006年列入第六批全国重点文物保护单位。



5.太谷凤凰山森林公园（又称南山森林公园），位于太谷城区东南7公里处，是太谷城郊最大的生态与人文景区，为太岳山余脉，也是“太谷十景”之“凤山春色”核心地。



6.太谷形意拳是发源于山西省晋中市太谷区的传统武术拳种，与少林、太极、八卦掌并称“中国四大名拳”，于2011年被列入",
Xyxww,【讲习所·中国与世界】习近平：加强基础研究 打牢科技强国建设根基-国际在线,"【讲习所·中国与世界】习近平：加强基础研究 打牢科技强国建设根基

2026-05-01 15:18:13 来源：中央广电总台国际在线 编辑：宫梦薇

【本期导读】

4月30日，中共中央总书记、国家主席习近平在上海出席加强基础研究座谈会并发表重要讲话。习近平强调，基础研究是整个科学体系的源头，是所有技术问题的总机关。要以更大力度、更实举措加强基础研究，提升我国原始创新能力，进一步打牢科技强国建设根基。

“地基打得牢，科技事业大厦才能建得高。”近年来，中国基础研究实现历史性跨越。从首次观测到量子反常霍尔效应，到钍基熔盐实验堆实现燃料转换；从稳态强磁场刷新世界纪录，到“人造太阳”实现亿度千秒高温……不断突破的“硬核”成果，为科技强国之路提供了坚实的底气。

国际社会认为，中国长期重视科学发展，强调基础研究作为中国创新支柱的重要性。如今，中国已跻身全球学术前沿，不仅彰显了强大的科研实力，也展现出引领世界创新与技术发展的战略远见。

监制：范建平、戴爽、金近

策划：张倩楠

文案：任丽君

视觉：曹懿心

编辑：常凯特、宫梦薇、胡晓薇

校对：吕冬、位树理",
Xyxww,热解读｜一条“蓝金”气脉背后的“国之大者”,"热解读3月的北京，春风拂柳。应国家主席习近平邀请，土库曼斯坦民族领袖、人民委员会主席别尔德穆哈梅多夫来华进行友好访问。会谈中，“扩大天然气领域合作规模”是重点合作议题之一。

2023年10月3日，土库曼斯坦，位于阿姆河右岸的中土天然气管道零公里纪念碑。

地处亚欧大陆腹地的土库曼斯坦，天然气储量位居全球第四，素有“蓝金之国”的美誉。源自土库曼斯坦卡拉库姆沙漠深处的“蓝金”，从“中土天然气管道零公里”处出发，经由中国—中亚天然气管道运输，48小时即可抵达中国新疆霍尔果斯。之后，“蓝金”被“西气东输”管网送抵千家万户。

自2009年12月中国—中亚天然气管道启用以来，涌动不息的天然气，既助力中国能源转型，也为土库曼斯坦经济社会发展注入持久动能，让互利共赢的果实惠及两国人民。

天然气合作是中土关系的基石。

2013年9月，习近平主席访问土库曼斯坦期间，专程前往马雷市，出席由中企承建的土库曼斯坦“复兴”气田一期工程竣工投产仪式。习主席祝愿中土关系和两国发展振兴事业能像“复兴”的美好寓意一样，蒸蒸日上，枝繁叶茂，不断取得新成就。

2023年1月，中土两国元首共同宣布将中土关系提升为全面",
Ycen,追光的你｜ 我们的根扎在劳动人民之中,"编者按：党的十八大以来，习近平总书记发表的一系列重要讲话和重要文章，风格鲜明、思想深邃、内涵深刻，用历史映照现实、远观未来，闪耀着马克思主义的真理光芒。这些重要讲话和文章中充满魅力的语言，是习近平总书记执政理念的真实写照，也是他人格魅力的生动体现。央视网《天天学习》栏目推出“习语品读”系列，以“新闻漫画+文字品读”的形式，带您从不同维度感悟习近平总书记的语言魅力。

“我们的根扎在劳动人民之中。在我们社会主义国家，一切劳动，无论是体力劳动还是脑力劳动，都值得尊重和鼓励；一切创造，无论是个人创造还是集体创造，也都值得尊重和鼓励。”



2015年，在庆祝“五一”国际劳动节暨表彰全国劳动模范和先进工作者大会上，习近平总书记深情致敬广大劳动者。这番话，阐明了我们党的根本立场，也彰显了“尊重劳动、尊重创造”这一根本遵循。

中华民族是勤于劳动、善于创造的民族。

回望我党百年征程，从井冈山的挑粮小道，到延安的大生产运动；从淮海战役的支前小车，到大庆油田的创业会战……历史反复证明：只有扎根劳动人民，才能激发出最磅礴的创造伟力，战胜前进道路上的一切艰难险阻。

从劳动人民中走出来的习近平，一直以",
Ycen,【讲习所·中国与世界】习近平：加强基础研究 打牢科技强国建设根基-国际在线,"【讲习所·中国与世界】习近平：加强基础研究 打牢科技强国建设根基

2026-05-01 15:18:13 来源：中央广电总台国际在线 编辑：宫梦薇

【本期导读】

4月30日，中共中央总书记、国家主席习近平在上海出席加强基础研究座谈会并发表重要讲话。习近平强调，基础研究是整个科学体系的源头，是所有技术问题的总机关。要以更大力度、更实举措加强基础研究，提升我国原始创新能力，进一步打牢科技强国建设根基。

“地基打得牢，科技事业大厦才能建得高。”近年来，中国基础研究实现历史性跨越。从首次观测到量子反常霍尔效应，到钍基熔盐实验堆实现燃料转换；从稳态强磁场刷新世界纪录，到“人造太阳”实现亿度千秒高温……不断突破的“硬核”成果，为科技强国之路提供了坚实的底气。

国际社会认为，中国长期重视科学发展，强调基础研究作为中国创新支柱的重要性。如今，中国已跻身全球学术前沿，不仅彰显了强大的科研实力，也展现出引领世界创新与技术发展的战略远见。

监制：范建平、戴爽、金近

策划：张倩楠

文案：任丽君

视觉：曹懿心

编辑：常凯特、宫梦薇、胡晓薇

校对：吕冬、位树理",
Ycen,提升我国原始创新能力 进一步打牢科技强国建设根基——习近平总书记在加强基础研究座谈会上的重要讲话在广大科技教育工作者中引发热烈反响,"央视网消息（新闻联播）：习近平总书记在加强基础研究座谈会上强调，基础研究是整个科学体系的源头，是所有技术问题的总机关。要以更大力度、更实举措加强基础研究，提升我国原始创新能力，进一步打牢科技强国建设根基。总书记的重要讲话在广大科技教育工作者当中引发热烈反响。大家表示，要深学细悟总书记重要讲话精神，准确把握党中央战略意图，增强紧迫感、责任感、使命感，持续抓好基础研究，为实现高水平科技自立自强、建设科技强国努力奋斗。

习近平总书记指出，党中央高度重视基础研究，推动我国基础研究水平显著提升。当前，新一轮科技革命和产业变革加速突破，我们要抓住机遇、应对挑战，切实把基础研究工作摆上重要日程，不断抓出新成效。总书记强调，要加强统筹谋划和顶层设计，优化基础研究系统布局。坚持“四个面向”战略导向，进一步明确基础研究的主攻方向和重点领域。大家表示，总书记的重要讲话高屋建瓴、内涵丰富，为加强基础研究指明了前进方向、提供了根本遵循，对广大科技工作者锐意创新、攻坚克难是巨大鼓舞和激励。

习近平总书记指出，要一体推进教育科技人才发展，壮大基础研究人才队伍。遵循人才成长规律，优化科教协同育人机制，大力扶持青年",
Ycwb,杜鹃盛开 “风”景如画,"2026年4月30日，位于湖南常宁市弥泉国有林场与桂阳县莲塘镇交界的常桂百里画廊天堂山脉，高山杜鹃漫山绽放，与层峦、风车、流云相映，构成一幅壮丽的自然画卷。刘东华摄（人民图片网）

1

2

3

4

5

6

下一页

全文阅读",
Ycwb,时政微观察丨奋斗，铸就欣欣向荣的中国,"“在中国式现代化新征程上，广大劳动群众紧紧团结在党的周围，奋力拼搏进取，勇于创新创造，为党和国家事业发展作出了重要贡献。”在“五一”国际劳动节到来之际，习近平总书记代表党中央，向全国广大劳动群众致以节日祝贺和诚挚慰问。

民生在勤，勤则不匮。

“人世间的一切幸福都需要靠辛勤的劳动来创造。”习近平总书记热爱劳动、关心劳动者，始终保持对劳动人民的深厚感情。在总书记的倡导和引领下，我们大力弘扬劳动最光荣、劳动最崇高、劳动最伟大、劳动最美丽的社会风尚，营造起尊重劳动、尊重知识、尊重人才、尊重创造的良好氛围。

挥锹铲土、培土围堰、提水浇灌……今年3月30日，习近平总书记来到北京昌平区百善镇，一边植树，一边询问孩子们的学习生活、劳动锻炼和参加植树情况。

党的十八大以来，每年春天，习近平总书记都会参加首都义务植树活动，和干部群众一起挥锹劳动。

这样的场景，让人不由想到一张老照片。那是1989年，时任福建宁德地委书记的习近平同志，带领地直机关干部参加义务劳动，一把锄头扛肩上，大步走在田埂上。

△1989年，习近平同志带领地直机关干部参加义务劳动。

“无论时代条件如何变化，我们始终都要崇尚劳",
Ycwb,多彩夜游助力古村“夜经济”升温,"2026年4月30日，安徽黄山徽州区唐模古村夜游活动火热启幕。流光溢彩的鳌鱼灯飞舞翻腾，灵动的鱼灯队伍穿行于古巷，钟馗巡游表演妙趣横生，多项特色民俗展演吸引了众多游客驻足，带动古村“夜经济”持续升温。施亚磊摄（人民图片网）

1

2

3

4

5

下一页

全文阅读",
Ycwb,粤港澳大湾区新闻频道_金羊网,"传承千年化橘红“出圈”爆红 引康养游走进古橘

记者探寻广货之旅也来到了化州，从化橘红博览馆到中华化橘红第一村，以橘为媒，沉浸式体验化橘红文化的深厚底蕴。",
Yicai,版权声明,"为保护财经资讯知识产权所有者的权益，遏制非法侵权，上海第一财经传媒有限公司发布声明如下：

1.我司旗下标注第一财经标识的原创内容，均属我司享有知识产权的作品，内容范围包括但不限于文字、图片、图标、数据、研究报告、音频、视频、宣传海报、标志标识、版式（报、网、端）、计算机软件、运用大语言模型生成的内容。

2.未经我司书面许可，任何单位或个人不得引用、复制、转载、摘编、修改、摘录、加注链接或以其他任何方式使用我司原创内容或建立镜像。如需获得授权许可，请联系我司并支付相应许可费用。

3.任何单位或个人，在获得合法书面授权使用我司作品时，应在书面授权的范围内使用，且须注明作者姓名、作品名称和平台来源（如注明“来源：第一财经”）。不得擅自编造误导视听的作品名称，不得擅自作出违背作品原意的修改、篡改、摘录、改编等行为。如在使用我司作品时，需对作品名称或作品内容进行修改，必须事前取得我司的书面同意。

4.未经我司书面许可，不得将我司原创内容用于机器学习、数据挖掘、大模型训练、文字转音视频、音视频转文字等人工智能应用场景。

5.未经我司书面授权许可，擅自对我司享有知识产权的作品进行引用、复制",
Yicai,普洛斯算力中心引入浙江国资战略股东，加速智算新基建发展,"近日，普洛斯中国与浙江省衢州市国资合作伙伴签订战略合作协议。衢州市国资委全资控股企业衢州工业控股集团将向普洛斯算力中心投资25亿元，成为该业务战略股东。普洛斯计划在衢州设立境内控股平台公司实施普洛斯算力中心控股平台总部项目，还将与衢州在国际航空物流枢纽打造、算力中心共建、综保区及产业园运营、人工智能产业发展等领域开展深入合作。

这一举措旨在落实今年4月浙江省省长刘捷与普洛斯集团联合创始人、首席执行官梅志明会见达成的共识，进一步加大普洛斯在浙新兴产业、未来产业投资布局力度。其他相关合作预计也将在近期宣布。

Top 5算力中心服务平台再上新台阶

自2018年进入算力中心领域，普洛斯已经迅速成为中国领先的独立算力中心运营商之一。普洛斯算力中心在全国已布局20个算力中心，覆盖京津冀、长三角、大湾区、中西部四大核心区域，可提供1,400MW（兆瓦）IT负载，已交付IT负载超过400MW，服务金融、互联网、电子商务、超大规模云服务和人工智能企业客户等。凭借弹性高效的智算中心创新技术、快速交付能力、智慧化低碳化运营专长，普洛斯算力中心提供高标准绿色算力基础设施，有力支持企业客户及大规模云计算服",
Yicai,江水边的创新土壤,"文 |唐晓园

视觉设计：星船知造

正文共计：4643字

预计阅读时间：5分钟

一个问题

每当新技术浪潮来临，人们对前沿城市的期待，往往执着于先找到一座高耸的珠峰。

比如勇立潮头的上海，什么时候会跑出属于智能化时代的巨头呢？

这个问题，看的是一座孤峰的高度。但其实今天的上海，交出的是一份不断拔高整条山脉海拔的答卷。

上海超额完成“十四五”发展目标——

2025年，上海集成电路产业规模预计超4600亿元，五年间产业规模翻了一番。提前完成“十四五”目标。

这意味着，来自上海全产业链的齐头并进，已经为智能化时代的到来，默默抬升了核心产业的山脉海拔。

随后，是峰线的密度——

“十五五”开局，短短一个多月，上海5家AI企业上市，包括GPU领域的壁仞科技、沐曦股份、天数智芯；以及大模型企业稀宇科技、AI制药企业英矽智能。

一片得以让更多技术勇者攀登的AI产业高原已悄然隆起。上海之所以能做到这一点，很大程度上得益于——

今天，在中国，上海正在做到一件硅谷们都不曾做到的事。

在科技史的叙事中，硅谷常被视为一座无法超越、只能模仿的圣殿。

毕竟，英特尔、AMD和苹果在上世纪七",
Yicai,二手房成交量持续爆发，上海正引领一二线楼市修复,"今年的“金三银四”，中国一二线城市房地产市场交出了一份不同以往的成绩单。

以上海为代表，二手房成交量明显回升，价格出现止跌迹象，市场情绪也在悄然变化。

与此同时，多个核心城市一二手房成交量冲高，叠加政策环境持续优化，多项关键指标正释放出楼市周期切换的积极信号，市场预期随之出现边际改善。

上海二手房创十年4月成交量新高

刚刚过去的4月，上海楼市表现尤为亮眼，成为本轮市场变化中最具代表性的城市。

根据“网上房地产”数据，4月上海二手房共计成交28742套，同比上涨约22.3%，这一成交量更超过2019年4月的27080套，刷新了近十年来4月份单月成交套数的最高纪录。

同时，4月单日网签最高达1632套，“金三银四”两个月累计成交约5.92万套，这两个数据均为近五年新高。

从历史数据来看，2026年4月的成交水平不仅超越2019年约2.71万套的小阳春高点，也明显走出2021年以来的调整周期阴霾。

全月日均成交超过950套，且有8个单日突破千套，市场活跃度显著提升。

价格端也出现积极变化：据国家统计局数据，今年2月、3月上海二手住宅价格环比分别上涨0.2%和0.4%，实现2",
Yicai,超7000亿美元AI豪赌：美股六巨头交卷，AI竞赛进入下半场,"2026年第一季度，美股科技巨头的AI军备竞赛迈入了一个新的量级。

截至5月1日，“七姐妹”中除英伟达外，谷歌母公司Alphabet、微软、亚马逊、Meta、苹果、特斯拉已悉数交卷。六家巨头营收全面超预期，但更值得关注的是另一个数字：以区间高点计算，六家巨头2026年合计资本支出将突破7000亿美元。

业绩增长与支出狂潮之间，市场正在进行一场冷静的重新定价。同样交出超预期财报，同样加大资本开支，Alphabet盘后大涨逾7%，Meta却遭遇重挫。当巨头们的AI资本支出加速冲刺，业界的关注焦点转向重金砸向AI后，AI的赚钱逻辑是否清晰。

AI“烧钱”阶段远未结束

谷歌母公司Alphabet是本轮财报季最突出的赢家。

2026年第一季度，公司实现总营收1099亿美元，同比增长22%，创四年来最高单季增速；GAAP净利润626亿美元，同比大增81%。各项业务呈现全面增长态势，其中搜索广告及其他营收604亿美元，同比增长19%。

谷歌云营收首次突破200亿美元，增速从去年的30%一跃跳升至63%，运营利润率攀升至32.9%。这意味着AI业务不仅带来了营收增量，更开始贡献实质性利润。",
Yntv,近400项活动+超多福利！这个“五一”云南直接给到“夯”,"如果说“五一”出游

你还在纠结去哪

那云南这波直接给到“夯”！

全省16个州市推出了

近400项文旅活动+超多惠民措施

从民族节庆到户外赛事

从花海踏青到夜游市集

主打一个“怎么玩都不重样”

一起来看









民俗节庆：沉浸式体验云南“活态文化”







如果你想看最地道的云南

这一类一定要冲！

不只是“看表演””

而是直接“走进文化”









① 三月街民族节（大理）





时间：5月1日—5月7日





地点：大理古城





千年盛会如约而至。赛马、歌舞、非遗体验、市集烟火齐聚一城，从开幕式到中医药市集，全景式呈现大理民族生活，是一场“边逛边玩边沉浸”的全民狂欢。





② 第二十届中国·孟连娜允神鱼节（普洱）





时间：5月1日—5月5日





地点：孟连县城区及南垒河流域





万人徒手捉鱼名场面回归，叠加电音泼水、篝火打跳、长街宴等玩法，传统民俗+潮流体验同频共振，氛围感直接拉满。





③ 西盟佤族木鼓节（普洱）





时间：5月1日—5月5日





地点：西盟县





拉木鼓、敲",
Yntv,一习话·追光的你丨“向每一位辛勤付出的奋斗者致敬”,"一习话·追光的你丨“向每一位辛勤付出的奋斗者致敬”

.



“人生在勤，勤则不匮。”

党的十八大以来，习近平总书记赴地方考察调研，都要到基层一线看望各界干部群众，关心大家的工作、学习和生活情况，围绕劳模精神、劳动精神、工匠精神作出一系列深刻阐释，勉励各行各业劳动者，“只要踏实劳动、勤勉劳动，在平凡岗位上也能干出不平凡的业绩”。

人民创造历史，奋斗开创未来。在中国式现代化新征程上，每一个人都是主角。“五一”国际劳动节来临之际，让我们一起感悟总书记对劳动者的深厚情怀，汲取奋进力量，在推动高质量发展中苦干实干、敬业奉献，奋力书写属于新时代劳动者的荣光！",
Yntv,“五一”出游好去处 昆明新添4条乡村旅游精品线路,"本次命名的4条线路各具特色，涵盖康养旅居、户外运动等多种主题。其中，西山区“滇池西岸・乡居漫游”以滇池西岸的杨林港、百草村、观音山、白鱼口为核心，串联起亲水观景、白族风情与中医药康养。市民、游客可以在杨林港的晨光中触摸滇池，在百草村体验“踏草皆药”的本草文化，在白鱼口村泡一池温泉，开启一场“放牧心灵”的疗愈之旅。





安宁市“汤泉沃野·耕耘归心”线路则围绕温泉旅游度假区至青龙峡风景区展开。线路上的摩崖石刻群、曹溪寺、金色螳川、龙山森林步道等景点，将温泉疗愈、历史人文与田园诗意融为一体。市民、游客既可仰望“天涵宝月”奇观，也可在耕耘里体验农事研学，更能在“天下第一汤”中解锁千年康养密码。",
Yntv,云视网2026年3月网络侵权举报受理处置情况公示,"云视网2026年3月网络侵权举报受理处置情况公示

为进一步落实网站主体责任，按照《中华人民共和国网络安全法》《互联网信息内容服务管理规定》等相关法律法规，云视网持续畅通举报受理渠道，加大网络侵权举报受理处置力度，切实维护公民法人合法权益。现将云视网2026年3月份网络侵权举报受理处置情况公示如下：

一、网络侵权举报受理处置情况

2026年3月份，云视网受理网络侵权举报0件，处置发布侵权信息链接0个。

二、网络侵权举报有关说明

（一）举报受理处置规则。按照“谁主办、谁负责”的原则，云视网依法受理处置本网侵犯他人网络人格权益、个人信息权益的网络侵权信息。

（二）侵权举报所需要件。网络侵权信息举报采取实名举报制度，举报人应提供联系方式、网络侵权信息样本、与举报事项相对应的侵权信息网址或者足以准确定位侵权信息的相关说明等举报基本材料。对网络侵权信息涉及隐私泄露、侮辱谩骂等内容的，原则上需要提供身份证明等举报要件。

（三）侵权举报注意事项。举报人应对举报的客观性、真实性负责，不得故意捏造事实、伪造证据。云视网依法受理处置本网发布的侵权信息，其他网站平台的侵权信息不在本网受理范围。
",
